county,year,wheat_yield,maize_yield,sunflower_yield,emigration_rate_15_64,immigration_rate_15_64,net_migration_rate_15_64,aff_employment_number,total_employment_number,aff_employment_share,change_aff_employment_share,change_aff_employment_pct,aff_workers_per_1000ha,ha_per_aff_worker,change_aff_employment_number,decline_aff_employment_number,decline_aff_employment_pct,decline_aff_employment_share,residual_mechanization_index,density_mechanization_index,annual_mean_temperature_c,annual_precipitation_mm,rural_population_share,selected_crop_area_ha,log_selected_crop_area,wheat_area_share,maize_area_share,sunflower_area_share,z_emigration_rate_15_64,z_aff_employment_share,z_change_aff_employment_share,z_residual_mechanization_index,z_annual_mean_temperature_c,z_annual_precipitation_mm,z_rural_population_share,z_log_selected_crop_area,z_wheat_area_share,z_maize_area_share,z_sunflower_area_share,z_aff_employment_number,z_aff_workers_per_1000ha,z_ha_per_aff_worker,z_change_aff_employment_number,z_change_aff_employment_pct,z_decline_aff_employment_number,z_decline_aff_employment_pct,z_decline_aff_employment_share,z_density_mechanization_index,z_net_migration_rate_15_64,z_immigration_rate_15_64
Botosani,2015,2.889107688,3.460612331,1.631794931,0.909885851,1.65827681,0.7483909594372099,73220.0,148260.0,49.3862134088763,-1.1551553347396322,-1.34734572891404,356.21676583199144,2.8072794318492216,-1000.0,1000.0,1.34734572891404,1.1551553347396322,-0.6495327282540778,-0.710636761,11.13825109,489.2011107,59.33026405,205549,12.233439727317839,12.59991535,51.72246034,16.83442877,-0.48542803349411734,1.3135076185955143,-0.06001054802127441,-0.7155401575843082,0.36915325506840413,-1.52862316307363,0.6367878625431507,0.6365719745127849,-1.434578463523174,0.2955929865808053,0.6467345829468141,0.5607223080984198,-0.31528290399597486,-0.344961363381335,0.16762982086584385,0.10046033616856427,-0.16762982086584385,-0.10046033616856427,0.06001054802127441,-0.763315417802168,-0.003051086552853258,-0.08721593237244761
Botosani,2016,3.020526794,3.128032963,1.41444612,1.303962931,5.467073939,4.163111008318247,76230.0,153030.0,49.813762007449526,0.4275485985732246,4.1108986615678855,379.89066245396515,2.6323363505181687,3010.0,-3010.0,-4.1108986615678855,-0.4275485985732246,-0.3443892718176909,-0.648745752,10.77735811,731.6798945,59.26871268,200663,12.209382163030657,13.71702805,53.21608867,17.84185425,-0.07531481196376802,1.340541218496639,0.5703536686436096,-0.3793871241702571,0.17529707312495543,-0.18120180742302242,0.6311697798618566,0.6101519011971549,-1.3354030215737867,0.37280197461763764,0.7755227951186648,0.6395534219413084,-0.26284976969644536,-0.3901202329155775,0.7847787302989314,0.45811739957101044,-0.7847787302989314,-0.45811739957101044,-0.5703536686436096,-0.696836502012089,0.6513804381458869,0.6014459503798028
Botosani,2017,4.364376338,5.19839933,3.036850242,1.263773312,7.49784997,6.2340766581473,72080.0,152850.0,47.1573438011122,-2.656418206337328,-5.444050898596354,359.2235428970123,2.783781908990011,-4150.0,4150.0,5.444050898596354,2.656418206337328,-0.3683314415036235,-0.648161558,10.55296846,550.405002,59.20824343,200655,12.209342294397796,13.04128978,51.18586629,19.66410007,-0.11713986334754124,1.172577746742006,-0.6579381667906973,-0.4057623676718919,0.05476460719384619,-1.1885215306992336,0.6256504673562888,0.6101081173713858,-1.395393962120219,0.2678552403457126,1.0084767812491602,0.5308660058456315,-0.3086234702670698,-0.35102688801428095,-0.3171629633521676,-0.16798047296215837,0.3171629633521676,0.16798047296215837,0.6579381667906973,-0.6962090024065959,1.0482812641039216,0.9686269782976074
Botosani,2018,4.313718279,7.316513153,3.070743758,1.434643996,21.71176326,20.277119267554973,62370.0,141920.0,43.94729425028185,-3.210049550830348,-13.471143174250832,309.61150879143787,3.2298540965207634,-9710.0,9710.0,13.471143174250832,3.210049550830348,-0.3413296894647264,-0.645180091,10.32890769,637.7730035,59.09434061,201446,12.213276634378676,13.4974137,52.38525461,18.58810798,0.060684045316048714,0.9696085509370744,-0.8784401706379851,-0.3760166180452355,-0.06559119855086334,-0.7030295252678936,0.6152540219092976,0.6144288187317829,-1.3549000250718917,0.32985430436346347,0.8709230858808905,0.2765636419205658,-0.4185045975131829,-0.2358802039254385,-1.1728607031147529,-0.6939639294701502,1.1728607031147529,0.6939639294701502,0.8784401706379851,-0.6930065228085674,3.7396321375951636,3.538619539213717
Botosani,2019,4.203061368,6.042514425,2.07102596,1.638194273,18.94858463,17.310390360650327,67530.0,149500.0,45.17056856187291,1.2232743115910625,8.273208273208276,275.8499552708868,3.625159188508811,5160.0,-5160.0,-8.273208273208276,-1.2232743115910625,-0.2534550856817815,-0.717262941,11.29502097,556.9807466,58.89726758,244807,12.408225423982728,11.63528821,44.38966206,31.23480946,0.27251737458215325,1.046955333078878,0.8872777662015601,-0.2792119381524755,0.4533632898009509,-1.1519810195481537,0.597266240698364,0.8285220350128979,-1.5202164863707104,-0.08345575218878183,2.4876640814335307,0.4117026942226604,-0.4932799544462158,-0.1338382658305635,1.1156690433366219,0.7308570070658735,-1.1156690433366219,-0.7308570070658735,-0.8872777662015601,-0.7704327886343338,3.1710581713194665,3.0390140907565053
Botosani,2020,2.869761479,4.333314851,1.87232623,1.230412459,8.633741663,7.403329204152538,64099.99999999999,146800.0,43.66485013623978,-1.505718425633134,-5.079224048571018,256.8355931660095,3.8935413416536666,-3430.0000000000073,3430.0000000000073,5.079224048571018,1.505718425633134,-0.1248632810406962,-0.698706593,11.31271614,643.5610824,58.92981718,249576,12.427518757008178,15.00104177,43.35753438,30.02732635,-0.151858266399123,0.9517498064600222,-0.19963389988857572,-0.13755225549990227,0.46286837381516527,-0.670865964415974,0.6002371955941376,0.8497100184242882,-1.2214103795153113,-0.13680873974064736,2.333300712577101,0.32187189007611283,-0.535393114682775,-0.06455953501723842,-0.20635318410233752,-0.14407481933148514,0.20635318410233752,0.14407481933148514,0.19963389988857572,-0.750500880656175,1.272368660870411,1.174005549381912
Botosani,2021,4.862916613,6.364434621,2.706175555,2.104315672,13.71251561,11.608199938370715,68440.0,154000.0,44.44155844155844,0.7767083053186568,6.770670826833092,311.80096492466936,3.207174167153711,4340.000000000007,-4340.000000000007,-6.770670826833092,-0.7767083053186568,-0.1431357924958292,-0.667737907,9.591180779,625.0511514,60.32228951,219499,12.299102955678329,14.27068005,52.97336207,19.46842582,0.7576066078055703,1.000860531266361,0.7094180763328131,-0.15768167339884534,-0.46186635547797755,-0.7737231131122934,0.7273346863787366,0.7086834853339146,-1.2862507007863118,0.36025489394220567,0.9834619912464617,0.43553535654725467,-0.4136553726766556,-0.24173467935561804,0.9894690169687597,0.6324016994105651,-0.9894690169687597,-0.6324016994105651,-0.7094180763328131,-0.7172365228441477,2.0782326632963914,2.092289697882198
Botosani,2022,2.996562679,3.113533661,1.775606013,3.349096098,15.1298954,11.78079930187856,67210.0,156270.0,43.008894861457726,-1.4326635801007086,-1.797194623027465,287.76085150837895,3.475107870852552,-1230.0,1230.0,1.797194623027465,1.4326635801007086,-0.2264503360998788,-0.692206449,10.76804056,441.2453752,61.59573542,233562,12.361202845470933,16.44188695,51.92111731,18.96969541,2.053040766536092,0.9102742116138066,-0.17053739010659213,-0.2494628863636627,0.17029208613943064,-1.7951066101034892,0.8435680766759144,0.7768817294133179,-1.093494496447162,0.30586200954461285,0.9197048209795017,0.4033219778008251,-0.46689960684139814,-0.17257170887914777,0.13223225249437,0.07098352587329644,-0.13223225249437,-0.07098352587329644,0.17053739010659213,-0.7435188887225906,2.1113113529123924,2.3485636346913927
Braila,2012,3.355703512,3.172085772,1.565932397,0.794608017,0.539198297,-0.2554097197587797,67720.0,150820.0,44.90120673650709,,,217.00120485016276,4.608269344359126,,,,,-0.6625506115195634,-0.855112126,12.6093278,676.6279077,37.63562707,312072,12.650989209399265,21.75395422,32.47295496,30.59197877,-0.6053968575444295,1.0299237725969201,,-0.7298809564971476,1.159352372675317,-0.48711814996991765,-1.3433835665298965,1.095125791424857,-0.6218978355488255,-0.6994569871963789,2.4054852831622213,0.41667874459812515,-0.6236186343619375,0.11993652153482175,,,,,,-0.9185005695513653,-0.1954296123400922,-0.28955454207217385
Braila,2013,4.406190181,5.238370523,2.237817152,0.899646362,0.325404003,-0.5742423589876107,65750.0,147510.0,44.57324927123585,-0.3279574652712398,-2.9090372120496144,199.53507568676483,5.011650190114069,-1970.0,1970.0,2.9090372120496144,0.3279574652712398,-0.8595764832511281,-0.882783992,12.77582845,604.4032585,37.7739906,329516,12.705380190167629,23.46350405,30.34238095,25.931366,-0.496084197056369,1.009187250642887,0.26944837732735594,-0.9469291777406541,1.2487893583991798,-0.8884606229539546,-1.3307544771754964,1.1548580936003887,-0.4701267922827791,-0.8095911216029459,1.8096774559931128,0.3650849591262014,-0.6623027559808239,0.2240630914309383,0.018344423820932394,-0.0018711004327133349,-0.018344423820932394,0.0018711004327133349,-0.26944837732735594,-0.9482237180230335,-0.25653392754819265,-0.32821031082045155
Braila,2014,4.066919325,5.804568777,2.375168792,0.720229695,0.291985011,-0.4282446834395834,62650.0,143550.0,43.6433298502264,-0.9299194210094512,-4.714828897338408,201.07518254031933,4.973264166001596,-3100.0,3100.0,4.714828897338408,0.9299194210094512,-0.8929368224896217,-0.870552471,12.19168945,745.5610301,37.89148626,311575,12.649395358694578,21.25619835,29.46224825,25.66958196,-0.6828018496019267,0.9503890937742951,0.029697108183342636,-0.9836796929301523,0.9350150193575505,-0.10406624011685756,-1.3200300963441152,1.09337542085661,-0.6660877891588346,-0.8550871487873828,1.7762112600748554,0.2838967687896717,-0.6588917150872391,0.21415432886859878,-0.15556536861283043,-0.12019745320709316,0.15556536861283043,0.12019745320709316,-0.029697108183342636,-0.9350854889380369,-0.22855345475872443,-0.3342527397477294
Braila,2015,4.381069607,4.814638001,1.91178576,0.944653263,0.323170853,-0.6214824095618797,53110.0,138870.0,38.24440123856844,-5.398928611657958,-15.227454110135676,170.56713330956762,5.862794200715496,-9540.0,9540.0,15.227454110135676,5.398928611657958,-1.0204921490399892,-0.874156719,12.81806315,607.8858072,38.02209797,311373,12.64874682942061,21.78673167,29.26361631,25.12420794,-0.4492458344695181,0.6090186005266148,-1.750233691530194,-1.1241975675350258,1.2714760221506525,-0.8691085773154226,-1.3081085520157727,1.0926632044925157,-0.6189879070432021,-0.8653548778945247,1.7064912198384554,0.03404666046370602,-0.7264611848739708,0.4437728452386139,-1.1466972830140982,-0.8090480053765999,1.1466972830140982,0.8090480053765999,1.750233691530194,-0.9389569155499147,-0.2655874891525459,-0.32861408272832215
Braila,2016,4.97244608,5.760063796,2.272166966,1.479244823,0.442248452,-1.0369963705127032,46940.0,136710.0,34.3354546119523,-3.9089466266161423,-11.61739785351158,137.3735718299307,7.27942053685556,-6170.0,6170.0,11.61739785351158,3.9089466266161423,-1.190077788470425,-0.903804673,12.55676107,664.2829973,38.17228201,341696,12.741676731859858,21.31690157,27.52446619,29.01233845,0.10709980957183285,0.3618586297269587,-1.1567990591414887,-1.311016999233659,1.1311157869288937,-0.5557171244693654,-1.2944005491860902,1.1947190405011299,-0.6606986563781841,-0.9552554362277584,2.2035457285984736,-0.12754402804480638,-0.7999785485227603,0.8094531762684627,-0.6280459551364163,-0.5724953655363376,0.6280459551364163,0.5724953655363376,1.1567990591414887,-0.9708026370716648,-0.34522079176772424,-0.3070838723381227
Braila,2017,5.24556793,6.885332628,3.193750721,1.650328244,0.525814361,-1.1245138820197518,45190.0,137710.0,32.815336576864425,-1.5201180350878758,-3.7281636131231366,138.03446738061348,7.244567382164195,-1750.0,1750.0,3.7281636131231366,1.5201180350878758,-1.2902807904950664,-0.896993199,12.11771159,660.555307,38.3502083,327382,12.698882963788366,21.50270937,27.71441313,26.49198795,0.28514511212214366,0.2657426258383119,-0.20536902086930076,-1.4214029255161698,0.8952772957588625,-0.5764313883680764,-1.2781603808779614,1.147722824408576,-0.6442029432038163,-0.945436654189731,1.8813467755390074,-0.17337607097671834,-0.7985147918070725,0.8004563696866368,0.05220296748060303,-0.055545198220317775,-0.05220296748060303,0.055545198220317775,0.20536902086930076,-0.963486236615949,-0.36199353380031496,-0.29197446790498277
Braila,2018,5.27367277,8.979988331,2.953033863,1.88050033,0.617954783,-1.2625455475292462,46560.0,138520.0,33.612474732890554,0.7971381560261293,3.031644169063963,139.48054282376202,7.169458762886598,1370.0,-1370.0,-3.031644169063963,-0.7971381560261293,-1.354095772332711,-0.905069905,12.45958984,539.2444529,38.45510882,333810,12.718327247819856,21.77556095,29.26604955,25.62865103,0.5246835691565406,0.3161451158659807,0.7175549404466465,-1.491702973803323,1.0789195828283074,-1.2505391718406975,-1.268585617640835,1.1690765825675271,-0.6199796253299005,-0.8652290982783527,1.770978693099052,-0.13749612879573583,-0.7953120124282237,0.7810682331964854,0.5323786775632049,0.38739814172210185,-0.5323786775632049,-0.38739814172210185,-0.7175549404466465,-0.9721616592130378,-0.3884473197690024,-0.2753147209184672
Braila,2019,5.118180573,7.611730374,2.820731814,1.880220192,0.510811266,-1.369408926155167,42420.0,132830.0,31.93555672664308,-1.676918006247476,-8.89175257731959,132.84645930676822,7.527487034417727,-4140.0,4140.0,8.89175257731959,1.676918006247476,-1.2802123589966323,-0.893427615,13.31123047,443.2826514,38.39682088,319316,12.67393648706221,20.57930076,39.27707976,25.15407934,0.5243920315272699,0.21011475908509664,-0.2678197982463477,-1.4103113103478604,1.5363842886247818,-1.7837857455881718,-1.2739058317358636,1.120326545375338,-0.7261816522424117,-0.34773656268868763,1.710309948148831,-0.24592164750323037,-0.8100052333016292,0.8734877326166933,-0.31562393864036437,-0.39389466252283556,0.31562393864036437,0.39389466252283556,0.2678197982463477,-0.9596563401203457,-0.4089276996559384,-0.29468715101722914
Braila,2020,2.091066193,3.802564905,1.571696909,1.682847177,0.283251505,-1.399595672361318,40200.0,127090.0,31.63112754740735,-0.3044291792357292,-5.233380480905236,129.61553838812438,7.7151243781094525,-2220.0,2220.0,5.233380480905236,0.3044291792357292,-1.376560088683355,-0.890229235,13.81882487,455.0460775,38.41766459,310148,12.644804881887808,20.89647523,38.1143841,26.26294543,0.31898733500239734,0.19086591425868304,0.2788192958447551,-1.5164501801600685,1.8090421617700991,-1.7184179996173272,-1.2720033284095373,1.0883341485008216,-0.6980234205462608,-0.4078389010685553,1.8520662210486294,-0.30406286767971297,-0.817161102618097,0.9219234310110281,-0.020131193974147883,-0.1541760777121833,0.020131193974147883,0.1541760777121833,-0.2788192958447551,-0.9562208680199527,-0.4147129933440282,-0.3358318295446615
Braila,2021,5.371186745,7.600704571,2.476877142,2.366317165,0.467629345,-1.8986878207909128,53260.0,141390.0,37.66885918381781,6.037731636410459,32.48756218905473,188.5496615593758,5.303642508449117,13060.0,-13060.0,-32.48756218905473,-6.037731636410459,-1.390895558070385,-0.860071747,12.21652669,600.9708555,38.63611255,282472,12.551334709612163,23.67385086,39.69419978,20.86790903,1.0302697029035934,0.5726274775377386,2.8047947170022276,-1.5322424621776545,0.9483565160982549,-0.907534015812993,-1.2520645569274396,0.9856849868954257,-0.4514525458576925,-0.3261746962007219,1.162370450639828,0.03797512128644132,-0.6866333384563215,0.2994364237649042,2.3314985656611587,2.31752738936521,-2.3314985656611587,-2.31752738936521,-2.8047947170022276,-0.9238278413495954,-0.5103640660487964,-0.30249479789616035
Braila,2022,3.746910902,4.952262169,1.988642942,3.173790632,0.511901715,-2.661888917327873,48190.0,138120.0,34.88995076744859,-2.7789084163692195,-9.519339091250467,167.9339833703887,5.954720896451546,-5070.0,5070.0,9.519339091250467,2.7789084163692195,-1.4680837788980114,-0.867105411,13.43127767,251.7747607,38.89524766,286958,12.567091142569387,24.90294747,38.55825591,20.46640972,1.8706016117059276,0.39691903517425015,-0.7067239464116843,-1.6172747773977236,1.6008684796029538,-2.84796883682975,-1.22841207813442,1.0029887383871952,-0.34233535517921965,-0.3848941747401675,1.1110432017765857,-0.09480685452201214,-0.7322931062765344,0.4675023098614679,-0.458753236838063,-0.4350179127010266,0.458753236838063,0.4350179127010266,0.7067239464116843,-0.9313829024854013,-0.6566316517099111,-0.29448998885921673
Brasov,2012,2.815600882,1.809580579,,0.987620951,0.582176561,-0.405444390442948,28960.0,230260.0,12.577086771475724,,,971.909923817834,1.0289019337016574,,,,,0.5485311039462606,1.488664025,7.901924827,809.9734041,27.93040709,29797,10.302162996284876,48.70288955,30.96620465,0.0,-0.4045296663853683,-1.0139078039927478,,0.6042744506695112,-1.3692619750324637,0.25386449071087575,-2.2292245849798347,-1.484360644332937,1.7705846520445991,-0.7773442797193344,-1.5053610581349113,-0.5984355319966789,1.0483591932669165,-0.8040222008288308,,,,,,1.5990169162780314,-0.2241837757526063,-0.28178371805576474
Brasov,2013,3.410497238,4.439127604,,1.139115452,0.607354463,-0.5317609890754397,30910.0,235710.0,13.113571761910825,0.536484990435099,6.733425414364636,1032.6395616877692,0.9683921061145261,1950.0,-1950.0,-6.733425414364636,-0.536484990435099,0.5791754754156198,1.602362988,7.92098999,833.1713599,28.17560809,29933,10.306716829702717,48.3747035,30.78876157,0.0,-0.24687041391312936,-0.9799862319591129,0.6137411916521439,0.638032993444095,-1.3590209897206702,0.38277235045228863,-2.206843937862865,-1.4793596138324956,1.7414488302511726,-0.7865167092761164,-1.5053610581349113,-0.5473655413011198,1.182863677646583,-0.8196418834636406,0.6216421108477911,0.6299611555477967,-0.6216421108477911,-0.6299611555477967,-0.6137411916521439,1.721144247999127,-0.24839236768824943,-0.27723134605804056
Brasov,2014,3.713032494,4.761997406,,1.003910521,0.654381465,-0.34952905558826,29260.0,234320.0,12.487196995561629,-0.6263747663491959,-5.338078291814952,975.4308764209754,1.025187969924812,-1650.0,1650.0,5.338078291814952,0.6263747663491959,0.5802098960731116,1.624550244,8.333515514,931.7050619,28.36062212,29997,10.308852655643959,47.50141681,30.84308431,0.0,-0.38757722644634907,-1.0195914718737156,0.1505938118752398,0.6391725349761432,-1.1374300265579609,0.9303106226485922,-2.189956838229836,-1.4770140447930273,1.66391986345197,-0.7837086453832818,-1.5053610581349113,-0.5905786103512082,1.0561574270621692,-0.8049809035358906,0.06759321459863514,-0.16103650918350615,-0.06759321459863514,0.16103650918350615,-0.1505938118752398,1.7449762188632134,-0.21346759483025368,-0.2687284768737171
Brasov,2015,3.774923858,3.425274725,1.852941176,1.456195874,0.674952102,-0.7812437719724811,25790.0,241530.0,10.677762596778868,-1.8094343987827592,-11.859193438140805,930.2745013165962,1.0749515316013958,-3470.0,3470.0,11.859193438140805,1.8094343987827592,0.5640104727483095,1.854611001,8.266625144,830.460957,28.61847298,27723,10.23001767255615,35.53006529,36.10720341,0.490567399,0.08311293185928313,-1.1340007477952403,-0.3205988368381775,0.6213268785305306,-1.1733606554579314,0.3677110131565293,-2.1664215789671606,-1.5635908074342126,0.6011228173459959,-0.5115945588646091,-1.442647438595524,-0.681457004050485,0.9561447287668579,-0.7921352043964118,-0.21250928294954924,-0.5883392692818296,0.21250928294954924,0.5883392692818296,0.3205988368381775,1.9920911057962225,-0.29620577425166505,-0.26500913632444706
Brasov,2016,3.85673745,3.84158123,1.907894737,2.197453429,0.825726074,-1.3717273543951758,25530.0,248150.0,10.288132178118074,-0.3896304186607935,-1.0081426909654856,890.7263973204941,1.1226792009400706,-260.0,260.0,1.0081426909654856,0.3896304186607935,0.4632474646225816,1.734916659,7.710083701,1035.584887,28.97931255,28662,10.263327482618017,35.65347847,35.39180797,0.795478334,0.854534410786096,-1.1586368076081688,0.24488508274361076,0.5103240366771961,-1.4723107742252106,1.5075565679121543,-2.133486056346906,-1.5270098961890473,0.612079238008727,-0.5485749487374793,-1.4036679458490258,-0.6882663361432262,0.868553273873257,-0.7798150395951525,0.2815176495392815,0.12268696322495318,-0.2815176495392815,-0.12268696322495318,-0.24488508274361076,1.8635239647698592,-0.4093720267182727,-0.2377479607063022
Brasov,2017,4.149382716,5.094718652,1.978571429,2.254815993,1.040265349,-1.2145506434939843,23960.0,247600.0,9.676898222940226,-0.6112339551778483,-6.1496278887583244,881.5954080506292,1.1343071786310517,-1570.0,1570.0,6.1496278887583244,0.6112339551778483,0.4821637161608964,1.915467774,7.499950756,909.2477561,29.25537803,27178,10.210163101480443,32.78386931,34.06799617,0.515122526,0.9142312242046303,-1.1972847045850314,0.15662414096763033,0.5311626134229942,-1.5851851516049886,0.8055184534076957,-2.1082882631525193,-1.5853951437838425,0.35732002108727373,-0.6170057406395166,-1.4395083370254673,-0.7293842260878558,0.8483298863034217,-0.776813455745715,0.07990541229306083,-0.21421412910729593,-0.07990541229306083,0.21421412910729593,-0.15662414096763033,2.0574591189033113,-0.37924909040438476,-0.19895749325901302
Brasov,2018,3.856461504,5.946145723,2.738636364,2.527713988,1.261103493,-1.2666104952447037,20410.0,240270.0,8.494610230157738,-1.182287992782488,-14.816360601001666,746.006798494097,1.3404703576678099,-3550.0,3550.0,14.816360601001666,1.182287992782488,0.5194800852122422,1.931909719,8.354261919,866.9030813,29.40076501,27359,10.216800821360927,32.18684893,34.61383823,0.321649183,1.1982342316330836,-1.2720399503546225,-0.07081702696735293,0.5722711818291567,-1.1262859503768377,0.5702149013630735,-2.095018110523525,-1.5781055843006975,0.30431752631723713,-0.5887899440895545,-1.4642417653956545,-0.8223577988925914,0.5480271567660562,-0.7235955974911911,-0.22482148064397495,-0.7821106814419903,0.22482148064397495,0.7821106814419903,0.07081702696735293,2.07511988570516,-0.38922636750737244,-0.15902813843131655
Brasov,2019,3.731862334,5.304334585,2.120253165,2.387503822,1.292420579,-1.0950832430028627,21280.0,242390.0,8.779240067659558,0.2846298375018197,4.262616364527183,779.9157045995968,1.2821898496240602,870.0,-870.0,-4.262616364527183,-0.2846298375018197,0.3862868167834503,1.715850129,8.704570423,819.568375,29.51178472,27285,10.214092379620332,30.56258017,36.10408649,0.579072751,1.0523185065430456,-1.2540430041065844,0.5134315425445628,0.4255424210831296,-0.9381152935584064,0.3071824284491712,-2.0848848200698225,-1.5810800013490496,0.16011759723435864,-0.5117556794286463,-1.4313330076246888,-0.7995727261207267,0.623128871374776,-0.7386398155254935,0.4554274419730443,0.46805885770747835,-0.4554274419730443,-0.46805885770747835,-0.5134315425445628,1.8430440556076249,-0.35635314814966923,-0.15336575141603948
Brasov,2020,3.799140049,4.279484029,1.496240602,1.707131486,0.890066909,-0.8170645761793387,21110.0,242070.0,8.720618003056966,-0.0586220646025914,-0.7988721804511267,922.2770763248723,1.0842728564661297,-170.0,170.0,0.7988721804511267,0.0586220646025914,0.5004474330078843,2.259363662,8.385911421,883.8504249,29.8509591,22889,10.038411724792649,28.45034733,35.56293416,0.58106514,0.34425984310316904,-1.2577496363938445,0.37672011355615226,0.5513043754387228,-1.109285199577719,0.6643889661217594,-2.0539267811144475,-1.774012906994797,-0.027402986326287928,-0.539729053348967,-1.4310783027136509,-0.8040249817198267,0.9384319683650801,-0.7897290475467091,0.29536887194551037,0.13639962812097992,-0.29536887194551037,-0.13639962812097992,-0.37672011355615226,2.4268475995290912,-0.30307083586065714,-0.2261146079525982
Brasov,2021,4.346113261,5.937952979,2.651741294,2.697882979,1.548200647,-1.1496823321635818,37290.0,255400.0,14.60062646828504,5.880008465228075,76.64613927048791,1241.1796032485686,0.8056851702869402,16180.0,-16180.0,-76.64613927048791,-5.880008465228075,0.3010594801990728,1.414881411,7.295982361,952.9684473,30.73213216,30044,10.310418252805903,28.38836373,37.65810145,0.669018772,1.3753278933694604,-0.8859607993010287,2.7419762446653473,0.33165403148034833,-1.694748197945854,1.0484683399234396,-1.973497976562915,-1.4752947023314404,-0.03290578915326696,-0.4314251714664023,-1.4198344030464507,-0.380275007640778,1.6447398183000705,-0.861642179968365,2.8116742757437603,5.211063455745243,-2.8116742757437603,-5.211063455745243,-2.7419762446653473,1.519764884971224,-0.36681707042005285,-0.10711860901556572
Brasov,2022,4.485998991,5.057224352,2.44,4.006365961,1.44892538,-2.557440580966707,36120.0,255320.0,14.14695284349052,-0.4536736247945203,-3.1375703942075672,1236.689834628685,0.808610188261351,-1170.0,1170.0,3.1375703942075672,0.4536736247945203,0.2680989276173698,1.484463736,8.080502597,665.7886948,31.53807597,29207,10.282163685554078,27.14417777,38.41202451,1.711918376,2.737056850216324,-0.9146462664018815,0.219377756567519,0.29534393044545165,-1.2733376800456915,-0.547350169905938,-1.8999356990529697,-1.5063239341100023,-0.14336258769313015,-0.39245320277039314,-1.2865112162298031,-0.4109170020581134,1.6347958430948373,-0.8608871315029628,0.14146640076518927,-0.016845971650125593,-0.14146640076518927,0.016845971650125593,-0.219377756567519,1.5945052648566593,-0.6366141149752428,-0.1250683947267575
Buzau,2012,1.975484886,1.471941216,1.135557829,0.402676248,0.278775864,-0.1239003840911906,56080.0,158630.0,35.35270755846939,,,248.7734334105205,4.01972182596291,,,,,-0.9960513563394024,-0.848263995,10.70307666,755.2532923,61.50336795,225426,12.325747224423479,25.38748858,43.58769618,21.24466566,-1.0132774691361484,0.42617882454493666,,-1.0972730294790738,0.13539627403980012,-0.05020766796393552,0.8351372637870711,0.7379442835296524,-0.2993185863904515,-0.12491116167131858,1.2105346213550567,0.11183018475386515,-0.5532492501535808,-0.03198798097043527,,,,,,-0.911144794755895,-0.17022583170183436,-0.33664106229011687
Buzau,2013,3.131500663,4.102106014,1.733808926,0.720735705,0.148998247,-0.5717374581592133,52270.0,155880.0,33.53220425968694,-1.820503298782448,-6.793865905848784,167.78641979667893,5.959957910847523,-3810.0,3810.0,6.793865905848784,1.820503298782448,-1.2286689012214014,-0.935471059,10.80817073,745.3137223,61.55304569,311527,12.649241290820955,29.9980419,31.04803115,25.82793787,-0.6822752485846166,0.31106966979107387,-0.3250073925577813,-1.3535298545495285,0.19184828691934533,-0.10544049565343218,0.8396715844811489,1.0932062231577857,0.10999881116685399,-0.77311448497542,1.796455312801958,0.012047279856388282,-0.7326199312518052,0.46885416469366525,-0.2648361231508584,-0.2564284861131105,0.2648361231508584,0.2564284861131105,0.3250073925577813,-1.004816414553789,-0.2560538629909578,-0.36010592403920805
Buzau,2014,3.362518039,4.573985962,1.92252452,0.399739118,0.227921427,-0.1718176909104935,59020.0,162360.0,36.35131805863513,2.819113798948188,12.913717237421077,186.07730626142884,5.37411047102677,6750.0,-6750.0,-12.913717237421077,-2.819113798948188,-1.2584534442575404,-0.939759961,10.4905885,912.3452581,61.56896438,317180,12.667224715052592,31.67759632,30.67942493,23.88328394,-1.0163341194908286,0.48932027047326226,1.5228736519495192,-1.3863411905925043,0.021256776491832365,0.8227308473275409,0.8411245580964866,1.1129556616709395,0.25910691089711996,-0.7921685646675761,1.5478528028300411,0.1888280168794772,-0.6921091306101609,0.31762664600276563,1.3603739725133324,1.0349311177318006,-1.3603739725133324,-1.0349311177318006,-1.5228736519495192,-1.00942324775132,-0.17940918955030263,-0.3458359632377345
Buzau,2015,3.606266714,3.592534945,1.525776926,0.552346403,0.217375036,-0.3349713670751654,54920.0,166770.0,32.93158241890028,-3.419735639734853,-6.946797695696372,173.04014392705344,5.779005826656956,-4100.0,4100.0,6.946797695696372,3.419735639734853,-1.3037762869751242,-0.937576791,11.20860124,701.8377381,61.6192768,317383,12.667864525463616,29.92535832,31.17400743,23.51134119,-0.8575168006040004,0.27309276941088717,-0.961954594527196,-1.4362698741054665,0.40694232893220933,-0.34703057892160943,0.8457168090156135,1.1136583029593738,0.10354608158194854,-0.7666024893871703,1.5003040334632176,0.08145008772471209,-0.7209839413132111,0.42214416336216015,-0.30946783979315157,-0.2664494985384883,0.30946783979315157,0.2664494985384883,0.961954594527196,-1.0070782419591957,-0.21067761200491614,-0.3477428375700538
